episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,steps_survived,food_collected,terminated,truncated,end_reason,environment_steps,optimizer_updates
818,-10.14,0,0.5656410000000001,0.000623210915364325,0.8,15,14,0,True,False,wall,45722,11181
819,-10.16,0,0.5654795,0.0370912942380528,0.8,17,16,0,True,False,wall,45739,11185
820,-11.180000000000001,0,0.564349,0.01524268537517249,0.7,119,118,0,True,False,wall,45858,11215
821,-10.28,0,0.5640735,0.06379134361382707,0.7,29,28,0,True,False,wall,45887,11222
822,-10.23,0,0.5638455,0.02539127418519153,0.7,24,23,0,True,False,wall,45911,11228
823,-10.32,0,0.563532,0.016809712364597038,0.7,33,32,0,True,False,wall,45944,11237
824,-10.35,0,0.5631900000000001,0.01677364483152309,0.7,36,35,0,True,False,wall,45980,11246
825,-10.36,0,0.5628385,0.0169337243359122,0.7,37,36,0,True,False,wall,46017,11255
826,-0.4399999999999977,10,0.5624015,0.02740655585446141,0.8,46,45,1,True,False,wall,46063,11266
827,-10.2,0,0.562202,0.025127640100739274,0.8,21,20,0,True,False,wall,46084,11272
828,-10.5,0,0.5617175000000001,0.012645691724173957,0.6,51,50,0,True,False,wall,46135,11284
829,-10.34,0,0.561385,0.01678907108402604,0.6,35,34,0,True,False,wall,46170,11293
830,-13.45999999999997,0,0.5580885,0.03449376327960468,0.6,347,346,0,True,False,wall,46517,11380
831,-10.17,0,0.5579175000000001,0.0006389843765646219,0.6,18,17,0,True,False,wall,46535,11384
832,-10.48,0,0.5574520000000001,0.023045792054080475,0.6,49,48,0,True,False,wall,46584,11397
833,-10.32,0,0.5571385,0.019016328576981323,0.6,33,32,0,True,False,wall,46617,11405
834,-10.82,0,0.55635,0.02156940768223389,0.6,83,82,0,True,False,wall,46700,11426
835,-10.370000000000001,0,0.5559890000000001,0.00042670547393047146,0.6,38,37,0,True,False,wall,46738,11435
836,-10.290000000000001,0,0.555704,0.0371481576385122,0.6,30,29,0,True,False,wall,46768,11443
837,-10.530000000000001,0,0.555191,0.011845872909851516,0.6,54,53,0,True,False,wall,46822,11456
838,-10.23,0,0.5549630000000001,0.0003657099562891138,0.6,24,23,0,True,False,wall,46846,11462
839,-10.15,0,0.554811,0.037320529045246076,0.6,16,15,0,True,False,wall,46862,11466
840,-10.850000000000001,0,0.553994,0.013709325323526917,0.6,86,85,0,True,False,wall,46948,11488
841,-10.46,0,0.5535475000000001,0.01375219835608732,0.6,47,46,0,True,False,wall,46995,11499
842,-10.38,0,0.553177,0.00035521141689969226,0.6,39,38,0,True,False,wall,47034,11509
843,9.559999999999981,20,0.5527305,0.0003187519929876241,0.8,47,46,2,True,False,self,47081,11521
844,-10.72,0,0.552037,0.024911538793983508,0.8,73,72,0,True,False,wall,47154,11539
845,-10.28,0,0.5517615,0.0006292193970044277,0.8,29,28,0,True,False,wall,47183,11546
846,-10.9,0,0.550897,0.04530223371820403,0.8,91,90,0,True,False,wall,47274,11569
847,-0.41999999999999993,10,0.550479,0.0004028019003189084,0.9,44,43,1,True,False,wall,47318,11580
848,-0.6099999999999905,10,0.5498805,0.018839408826352155,1,63,62,1,True,False,wall,47381,11596
849,-10.24,0,0.5496430000000001,0.024936085760903854,1,25,24,0,True,False,wall,47406,11602
850,-10.89,0,0.548788,0.038979377796868386,1,90,89,0,True,False,wall,47496,11625
851,-10.870000000000001,0,0.547952,0.020476698280121622,1,88,87,0,True,False,wall,47584,11647
852,-10.36,0,0.5476004999999999,0.00044967458880920376,1,37,36,0,True,False,wall,47621,11656
853,-10.73,0,0.5468975,0.03313973440203376,1,74,73,0,True,False,wall,47695,11674
854,-0.22999999999999687,10,0.54666,0.04243916598456313,1.1,25,24,1,True,False,wall,47720,11681
855,-10.15,0,0.546508,0.0004996212592232041,1.1,16,15,0,True,False,wall,47736,11685
856,-11.14,0,0.5454155,0.021528709506778147,1.1,115,114,0,True,False,wall,47851,11713
857,-10.24,0,0.5451779999999999,0.0004027610079252294,1.1,25,24,0,True,False,wall,47876,11720
858,-0.40999999999999126,10,0.5447695,0.015000913172843865,1.2,43,42,1,True,False,wall,47919,11730
859,-10.56,0,0.5442279999999999,0.010215773163751388,1.2,57,56,0,True,False,wall,47976,11745
860,-10.34,0,0.5438955000000001,0.09225981074632728,1.1,35,34,0,True,False,wall,48011,11753
861,-10.36,0,0.543544,0.0005251366965239868,1.1,37,36,0,True,False,wall,48048,11763
862,8.859999999999989,20,0.5424325,0.030883457920622435,1.3,117,116,2,True,False,self,48165,11792
863,-10.32,0,0.542119,0.00037519490797421895,1.3,33,32,0,True,False,wall,48198,11800
864,-10.39,0,0.541739,0.0003166641326970421,1.3,40,39,0,True,False,wall,48238,11810
865,-10.2,0,0.5415395000000001,0.0002000953070819378,1.3,21,20,0,True,False,wall,48259,11815
866,-10.66,0,0.540903,0.0176794063531013,1.3,67,66,0,True,False,wall,48326,11832
867,-0.7999999999999883,10,0.540124,0.028296247622901796,1.4,82,81,1,True,False,wall,48408,11853
868,-10.18,0,0.5399435,0.0002662084989424329,1.4,19,18,0,True,False,wall,48427,11857
869,-10.6,0,0.5393640000000001,0.01868039062992466,1.4,61,60,0,True,False,wall,48488,11873
870,-10.540000000000001,0,0.5388415,0.02284559779890025,1.4,55,54,0,True,False,wall,48543,11886
871,-10.28,0,0.5385660000000001,0.01859037412214093,1.4,29,28,0,True,False,wall,48572,11894
872,-1.3199999999999878,10,0.537293,0.022720558855022926,1.5,134,133,1,True,False,wall,48706,11927
873,-10.55,0,0.536761,0.010887118519998953,1.5,56,55,0,True,False,wall,48762,11941
874,-10.38,0,0.5363905,0.00030037718534003943,1.5,39,38,0,True,False,wall,48801,11951
875,-10.41,0,0.5359915000000001,0.015071372810780304,1.5,42,41,0,True,False,wall,48843,11961
876,-10.23,0,0.5357635000000001,0.00032404830077818286,1.5,24,23,0,True,False,wall,48867,11967
877,-10.790000000000001,0,0.5350035,0.007577050417603459,1.5,80,79,0,True,False,wall,48947,11987
878,-11.260000000000002,0,0.5337970000000001,0.004983141993761819,1.5,127,126,0,True,False,wall,49074,12019
879,-10.12,0,0.5336735,0.0004362336282307903,1.5,13,12,0,True,False,wall,49087,12022
880,-10.56,0,0.533132,0.00029095780143203835,1.5,57,56,0,True,False,wall,49144,12037
881,-10.26,0,0.5328755000000001,0.024854710762156174,1.5,27,26,0,True,False,wall,49171,12043
882,-10.450000000000001,0,0.5324385,0.012576764753854755,1.5,46,45,0,True,False,wall,49217,12055
883,-10.43,0,0.5320205,0.0273041676052592,1.5,44,43,0,True,False,wall,49261,12066
884,-10.4,0,0.531631,0.014890167873818427,1.5,41,40,0,True,False,wall,49302,12076
885,-0.6599999999999895,10,0.530985,0.0089661156936713,1.6,68,67,1,True,False,wall,49370,12093
886,-10.41,0,0.530586,0.02729627476682336,1.5,42,41,0,True,False,wall,49412,12104
887,-10.74,0,0.5298735000000001,0.008703657967594659,1.5,75,74,0,True,False,wall,49487,12122
888,-10.32,0,0.52956,0.00030292874240937334,1.5,33,32,0,True,False,wall,49520,12131
889,-10.63,0,0.5289520000000001,0.03712545260350453,1.5,64,63,0,True,False,wall,49584,12147
890,-0.399999999999995,10,0.528553,0.0010938350344076753,1.6,42,41,1,True,False,wall,49626,12157
891,-10.370000000000001,0,0.528192,0.029908369129407218,1.6,38,37,0,True,False,wall,49664,12167
892,-10.68,0,0.5275365000000001,0.01781992550668827,1.6,69,68,0,True,False,wall,49733,12184
893,-1.0299999999999834,10,0.5265390000000001,0.005968858681556482,1.7,105,104,1,True,False,wall,49838,12210
894,-10.55,0,0.526007,0.010736656547773496,1.7,56,55,0,True,False,wall,49894,12224
895,-10.44,0,0.5255795000000001,0.05398532177522694,1.7,45,44,0,True,False,wall,49939,12235
896,-10.27,0,0.5253135,0.0005095041207303959,1.7,28,27,0,True,False,wall,49967,12242
897,-10.16,0,0.5251520000000001,0.059141047997400165,1.6,17,16,0,True,False,wall,49984,12247
898,-10.31,0,0.524848,0.0192482302627468,1.6,32,31,0,True,False,wall,50016,12255
899,-1.029999999999987,10,0.5238505,0.0229836275953298,1.7,105,104,1,True,False,wall,50121,12281
900,-10.850000000000001,0,0.5230334999999999,0.014325087875477038,1.7,86,85,0,True,False,wall,50207,12302
901,-10.47,0,0.5225774999999999,0.049627010004769545,1.7,48,47,0,True,False,wall,50255,12314
902,-10.23,0,0.5223495,0.025379306549439207,1.7,24,23,0,True,False,wall,50279,12320
903,-10.530000000000001,0,0.5218365,0.010882291772369561,1.7,54,53,0,True,False,wall,50333,12334
904,-10.72,0,0.5211430000000001,0.041629363022770524,1.7,73,72,0,True,False,wall,50406,12352
905,-10.4,0,0.5207535000000001,0.015194800485915039,1.7,41,40,0,True,False,wall,50447,12362
906,-10.93,0,0.5198605000000001,0.012790581156878034,1.7,94,93,0,True,False,wall,50541,12386
907,-10.27,0,0.5195945000000001,0.00027123980856101425,1.7,28,27,0,True,False,wall,50569,12393
908,-0.7099999999999991,10,0.5189010000000001,0.009099921635222726,1.8,73,72,1,True,False,wall,50642,12411
909,-10.33,0,0.518578,0.016732659578944247,1.7,34,33,0,True,False,wall,50676,12420
910,-10.42,0,0.5181695,0.029832748904300387,1.7,43,42,0,True,False,wall,50719,12430
911,-11.24,0,0.516982,0.014203711549271247,1.7,125,124,0,True,False,wall,50844,12462
912,-0.28999999999999737,10,0.5166875,0.02142235072304694,1.8,31,30,1,True,False,wall,50875,12469
913,-10.26,0,0.516431,0.00027917535252137374,1.8,27,26,0,True,False,wall,50902,12476
914,-10.12,0,0.5163075,0.04930234065007729,1.7,13,12,0,True,False,wall,50915,12479
915,-10.14,0,0.516165,0.03724474435875891,1.7,15,14,0,True,False,wall,50930,12483
916,-0.8799999999999866,10,0.51531,0.026241188384238227,1.8,90,89,1,True,False,wall,51020,12506
917,-10.2,0,0.5151105,0.029878145159455017,1.8,21,20,0,True,False,wall,51041,12511
918,-10.28,0,0.5148349999999999,0.00043100090364792516,1.8,29,28,0,True,False,wall,51070,12518
919,-0.7399999999999878,10,0.514113,0.031524206657195464,1.9,76,75,1,True,False,wall,51146,12537
920,-10.81,0,0.5133340000000001,0.007437838578230834,1.9,82,81,0,True,False,wall,51228,12558
921,-10.32,0,0.5130205,0.018960466182761593,1.9,33,32,0,True,False,wall,51261,12566
922,-11.030000000000001,0,0.5120325,0.01181192958084956,1.9,104,103,0,True,False,wall,51365,12592
923,-10.33,0,0.5117095,0.01877524501105654,1.9,34,33,0,True,False,wall,51399,12600
924,-10.98,0,0.510769,0.006429226615582592,1.9,99,98,0,True,False,wall,51498,12625
925,-0.44999999999999396,10,0.5103225,0.012693447399215074,2,47,46,1,True,False,wall,51545,12637
926,-10.43,0,0.5099045,0.013901535215237263,1.9,44,43,0,True,False,wall,51589,12648
927,-10.15,0,0.5097525,0.00030469930061371997,1.9,16,15,0,True,False,wall,51605,12652
928,-10.540000000000001,0,0.5092300000000001,0.052957318182702044,1.9,55,54,0,True,False,wall,51660,12666
929,-10.74,0,0.5085175000000001,0.02519081200039687,1.9,75,74,0,True,False,wall,51735,12684
930,-10.51,0,0.5080235,0.0003796880393145749,1.9,52,51,0,True,False,wall,51787,12697
931,-10.2,0,0.507824,0.049453411619955055,1.9,21,20,0,True,False,wall,51808,12703
932,-10.56,0,0.5072825,0.021570932782196905,1.9,57,56,0,True,False,wall,51865,12717
933,-0.3599999999999959,10,0.5069215,0.016847625436235428,2,38,37,1,True,False,wall,51903,12726
934,-10.47,0,0.5064655,0.0004121705957610781,2,48,47,0,True,False,wall,51951,12738
935,-10.64,0,0.5058480000000001,0.009013595591942944,2,65,64,0,True,False,wall,52016,12755
936,-0.5999999999999925,10,0.505259,0.010081799621305738,2.1,62,61,1,True,False,wall,52078,12770
937,-10.31,0,0.504955,0.018714616573561216,2.1,32,31,0,True,False,wall,52110,12778
938,-10.73,0,0.504252,0.039259181920466575,2.1,74,73,0,True,False,wall,52184,12797
939,-10.49,0,0.5037769999999999,0.012709895815836111,2.1,50,49,0,True,False,wall,52234,12809
940,-0.8499999999999837,10,0.5029505000000001,0.00033716703646033153,2.2,87,86,1,True,False,wall,52321,12831
941,-10.700000000000001,0,0.502276,0.03312657646246306,2.2,71,70,0,True,False,wall,52392,12849
942,-10.15,0,0.502124,0.001915487227961421,2.2,16,15,0,True,False,wall,52408,12853
943,-10.24,0,0.5018865000000001,0.025234841402076807,2,25,24,0,True,False,wall,52433,12859
944,-10.33,0,0.5015635,0.037557737003226066,2,34,33,0,True,False,wall,52467,12867
945,-10.22,0,0.5013449999999999,0.00031020222619796794,2,23,22,0,True,False,wall,52490,12873
946,-10.48,0,0.5008794999999999,0.01264843474442993,2,49,48,0,True,False,wall,52539,12885
947,-10.21,0,0.5006705,0.024921233045461122,1.9,22,21,0,True,False,wall,52561,12891
948,-10.26,0,0.500414,0.04247740086533928,1.8,27,26,0,True,False,wall,52588,12898
949,-10.34,0,0.5000815000000001,0.01880544064079004,1.8,35,34,0,True,False,wall,52623,12906
950,-0.3699999999999992,10,0.499711,0.014957440127909649,1.9,39,38,1,True,False,wall,52662,12916
951,-11.22,0,0.4985425,0.01945675505586194,1.9,123,122,0,True,False,wall,52785,12947
952,-10.530000000000001,0,0.4980295,0.03445345291178315,1.9,54,53,0,True,False,wall,52839,12960
953,-10.27,0,0.4977635,0.0005076415213157556,1.9,28,27,0,True,False,wall,52867,12967
954,-0.7999999999999865,10,0.49698450000000005,0.007292092905291135,1.9,82,81,1,True,False,wall,52949,12988
955,-10.6,0,0.496405,0.03970655327721033,1.9,61,60,0,True,False,wall,53010,13003
956,-10.55,0,0.495873,0.010922307624631295,1.9,56,55,0,True,False,wall,53066,13017
957,-0.8999999999999826,10,0.49499899999999997,0.019695396977350236,2,92,91,1,True,False,wall,53158,13040
958,-10.12,0,0.4948755,0.049551667218717434,1.9,13,12,0,True,False,wall,53171,13043
959,-1.1799999999999962,10,0.4937355,0.01521543553341568,2,120,119,1,True,False,wall,53291,13073
960,-11.32,0,0.492472,0.01801893530158422,2,133,132,0,True,False,wall,53424,13107
961,-10.450000000000001,0,0.4920350000000001,0.00034909329472363674,2,46,45,0,True,False,wall,53470,13118
962,-10.92,0,0.49115149999999996,0.01958925767584056,1.8,93,92,0,True,False,wall,53563,13141
963,-10.22,0,0.49093300000000006,0.02492121020623017,1.8,23,22,0,True,False,wall,53586,13147
964,-10.23,0,0.49070500000000006,0.025018268104759045,1.8,24,23,0,True,False,wall,53610,13153
965,-2.8199999999999523,10,0.4880070000000001,0.01493941622554213,1.9,284,283,1,True,False,wall,53894,13224
966,-11.610000000000001,0,0.486468,0.03639226276945698,1.9,162,161,0,True,False,wall,54056,13265
967,-10.24,0,0.4862305,0.0003233425983732256,1.8,25,24,0,True,False,wall,54081,13271
968,-10.13,0,0.48609749999999996,0.0002936394012067467,1.8,14,13,0,True,False,wall,54095,13274
969,-10.47,0,0.48564150000000006,0.0002716231926266725,1.8,48,47,0,True,False,wall,54143,13286
970,-10.48,0,0.48517600000000005,0.02323754490666593,1.8,49,48,0,True,False,wall,54192,13299
971,-10.18,0,0.4849955,0.03688215337751899,1.8,19,18,0,True,False,wall,54211,13303
972,-10.12,0,0.48487199999999997,0.00048008764861151576,1.7,13,12,0,True,False,wall,54224,13307
973,-0.7200000000000006,10,0.48416899999999996,0.049510007087923844,1.8,74,73,1,True,False,wall,54298,13325
974,-0.9899999999999842,10,0.48320950000000007,0.04191363678779453,1.9,101,100,1,True,False,wall,54399,13350
975,-10.32,0,0.482896,0.033421360871418275,1.9,33,32,0,True,False,wall,54432,13359
976,-10.89,0,0.48204099999999994,0.01362138086948438,1.9,90,89,0,True,False,wall,54522,13381
977,-10.42,0,0.4816325,0.00032968102261127734,1.9,43,42,0,True,False,wall,54565,13392
978,-0.8799999999999919,10,0.4807775000000001,0.04042498816521733,2,90,89,1,True,False,wall,54655,13414
979,-11.07,0,0.4797515000000001,0.016769062385450256,2,108,107,0,True,False,wall,54763,13441
980,-11.350000000000001,0,0.47845950000000004,0.03077846187764354,2,136,135,0,True,False,wall,54899,13475
981,-10.31,0,0.47815550000000007,0.00041530048292770516,2,32,31,0,True,False,wall,54931,13483
982,-10.67,0,0.47750950000000003,0.026486159721731812,2,68,67,0,True,False,wall,54999,13500
983,-10.57,0,0.47695850000000006,0.02036316042843585,2,58,57,0,True,False,wall,55057,13515
984,-10.35,0,0.4766165,0.0002820504224574607,2,36,35,0,True,False,wall,55093,13524
985,-0.6399999999999899,10,0.47598949999999995,0.00030678730490762973,2,66,65,1,True,False,wall,55159,13540
986,-0.4899999999999931,10,0.47550499999999996,0.034534918278670654,2.1,51,50,1,True,False,wall,55210,13553
987,-10.33,0,0.475182,0.03300954714520938,2.1,34,33,0,True,False,wall,55244,13562
988,-10.35,0,0.47484000000000004,0.0002988363347766507,2.1,36,35,0,True,False,wall,55280,13571
989,-10.2,0,0.4746405,0.029582509520696475,2.1,21,20,0,True,False,wall,55301,13576
990,-10.46,0,0.474194,0.012475136292778188,2,47,46,0,True,False,wall,55348,13588
991,-10.34,0,0.47386149999999994,0.0003373163635842502,2,35,34,0,True,False,wall,55383,13596
992,-10.57,0,0.4733105000000001,0.029885566708010933,2,58,57,0,True,False,wall,55441,13611
993,-0.34999999999999964,10,0.472959,0.016485632956674736,2,37,36,1,True,False,wall,55478,13620
994,-10.34,0,0.47262650000000006,0.016642042726743966,2,35,34,0,True,False,wall,55513,13629
995,-10.51,0,0.47213250000000007,0.011597697780906366,2,52,51,0,True,False,wall,55565,13642
996,-10.38,0,0.471762,0.014937673477106728,2,39,38,0,True,False,wall,55604,13652
997,-10.22,0,0.4715435,0.08864950176794081,2,23,22,0,True,False,wall,55627,13657
998,-0.6399999999999899,10,0.47091649999999996,0.052973110908436975,2.1,66,65,1,True,False,wall,55693,13674
999,-0.31999999999999673,10,0.4705935,0.0190777137868281,2.1,34,33,1,True,False,wall,55727,13682
1000,-10.31,0,0.4702895,0.018718420073128073,2.1,32,31,0,True,False,wall,55759,13690
1001,-10.13,0,0.4701565000000001,0.00034208867145935073,2.1,14,13,0,True,False,wall,55773,13694
1002,9.559999999999995,20,0.46970999999999996,0.02523850998598694,2.3,47,46,2,True,False,self,55820,13706
1003,-10.27,0,0.4694440000000001,0.02141336468256278,2.3,28,27,0,True,False,wall,55848,13713
1004,-11.270000000000001,0,0.468228,0.028103745633870858,2.3,128,127,0,True,False,wall,55976,13745
1005,-10.790000000000001,0,0.4674680000000001,0.022520960906695107,2.3,80,79,0,True,False,wall,56056,13765
1006,-10.15,0,0.46731600000000006,0.00041900837823050097,2.3,16,15,0,True,False,wall,56072,13769
1007,9.539999999999992,20,0.46685050000000006,0.08626060105840831,2.5,49,48,2,True,False,self,56121,13781
1008,-10.31,0,0.4665465000000001,0.01899746440903982,2.4,32,31,0,True,False,wall,56153,13789
1009,-10.89,0,0.46569150000000004,0.027123853738885373,2.4,90,89,0,True,False,wall,56243,13811
1010,-10.68,0,0.4650360000000001,0.033111575582653235,2.4,69,68,0,True,False,wall,56312,13829
1011,-10.46,0,0.4645895,0.06730634927887215,2.4,47,46,0,True,False,wall,56359,13840
1012,-10.47,0,0.4641335000000001,0.012619910081411945,2.3,48,47,0,True,False,wall,56407,13852
1013,-11.040000000000001,0,0.4631360000000001,0.03309157951109767,2.3,105,104,0,True,False,wall,56512,13879
1014,-10.21,0,0.4629270000000001,0.08857612151186914,2.3,22,21,0,True,False,wall,56534,13884
1015,-10.26,0,0.4626705000000001,0.021487563208211213,2.3,27,26,0,True,False,wall,56561,13891
1016,-10.28,0,0.4623950000000001,0.04228711381438188,2.2,29,28,0,True,False,wall,56590,13898
1017,-10.2,0,0.4621955,0.00040871642413549126,2.2,21,20,0,True,False,wall,56611,13903
1018,-12.189999999999998,0,0.46010550000000006,0.02987848003474276,2.2,220,219,0,True,False,wall,56831,13958
1019,-10.28,0,0.45983000000000007,0.0003302302175143268,2.1,29,28,0,True,False,wall,56860,13966
1020,-10.11,0,0.459716,0.04938817402580753,2.1,12,11,0,True,False,wall,56872,13969
1021,-10.41,0,0.4593170000000001,0.0002730486885411665,2.1,42,41,0,True,False,wall,56914,13979
1022,-11.110000000000001,0,0.458253,0.016027361322423012,2.1,112,111,0,True,False,wall,57026,14007
1023,-10.5,0,0.4577685,0.04559378686826676,2.1,51,50,0,True,False,wall,57077,14020
1024,-10.46,0,0.457322,0.02503946012924037,2.1,47,46,0,True,False,wall,57124,14032
1025,-10.23,0,0.457094,0.00043810094939544797,2,24,23,0,True,False,wall,57148,14038
1026,-10.23,0,0.456866,0.04987937968689948,2,24,23,0,True,False,wall,57172,14044
